fid,username,reactions_received,total_casts,reaction_cast_ratio
517432,"<a href=""https://warpcast.com/adeniyi"" target=""_blank"">adeniyi</a>",19,46,0.41304347826086957
441346,"<a href=""https://warpcast.com/nazeerkhan"" target=""_blank"">nazeerkhan</a>",43,104,0.41346153846153844
336438,"<a href=""https://warpcast.com/badhon9099"" target=""_blank"">badhon9099</a>",67,162,0.41358024691358025
540037,"<a href=""https://warpcast.com/kylei"" target=""_blank"">kylei</a>",12,29,0.41379310344827586
526002,"<a href=""https://warpcast.com/weewayne"" target=""_blank"">weewayne</a>",12,29,0.41379310344827586
539331,"<a href=""https://warpcast.com/lisan"" target=""_blank"">lisan</a>",12,29,0.41379310344827586
498398,"<a href=""https://warpcast.com/bubobufo"" target=""_blank"">bubobufo</a>",12,29,0.41379310344827586
539582,"<a href=""https://warpcast.com/anthone"" target=""_blank"">anthone</a>",12,29,0.41379310344827586
545557,"<a href=""https://warpcast.com/kashifkhan1122"" target=""_blank"">kashifkhan1122</a>",209,505,0.41386138613861384
537677,"<a href=""https://warpcast.com/caivin"" target=""_blank"">caivin</a>",17,41,0.4146341463414634
402806,"<a href=""https://warpcast.com/michaelvarde"" target=""_blank"">michaelvarde</a>",44,106,0.41509433962264153
264771,"<a href=""https://warpcast.com/darkbill"" target=""_blank"">darkbill</a>",44,106,0.41509433962264153
513180,"<a href=""https://warpcast.com/mastermind1460"" target=""_blank"">mastermind1460</a>",1540,3708,0.4153182308522114
541877,"<a href=""https://warpcast.com/felicx"" target=""_blank"">felicx</a>",27,65,0.4153846153846154
514378,"<a href=""https://warpcast.com/hassan0"" target=""_blank"">hassan0</a>",364,876,0.4155251141552511
507912,"<a href=""https://warpcast.com/alphayaar"" target=""_blank"">alphayaar</a>",187,449,0.41648106904231624
285938,"<a href=""https://warpcast.com/catwifhatsolana"" target=""_blank"">catwifhatsolana</a>",10,24,0.4166666666666667
557377,"<a href=""https://warpcast.com/spikid"" target=""_blank"">spikid</a>",10,24,0.4166666666666667
471450,"<a href=""https://warpcast.com/timosha"" target=""_blank"">timosha</a>",10,24,0.4166666666666667
481656,"<a href=""https://warpcast.com/iliketobeapixel"" target=""_blank"">iliketobeapixel</a>",10,24,0.4166666666666667
528501,"<a href=""https://warpcast.com/future1001"" target=""_blank"">future1001</a>",10,24,0.4166666666666667
539793,"<a href=""https://warpcast.com/calliopewa"" target=""_blank"">calliopewa</a>",10,24,0.4166666666666667
555941,"<a href=""https://warpcast.com/agu820"" target=""_blank"">agu820</a>",15,36,0.4166666666666667
364980,"<a href=""https://warpcast.com/fatfox1"" target=""_blank"">fatfox1</a>",20,48,0.4166666666666667
421514,"<a href=""https://warpcast.com/ali1371"" target=""_blank"">ali1371</a>",10,24,0.4166666666666667
547561,"<a href=""https://warpcast.com/kadis"" target=""_blank"">kadis</a>",60,144,0.4166666666666667
448698,"<a href=""https://warpcast.com/josechav3s"" target=""_blank"">josechav3s</a>",10,24,0.4166666666666667
516976,"<a href=""https://warpcast.com/cryptogamerz"" target=""_blank"">cryptogamerz</a>",10,24,0.4166666666666667
518460,"<a href=""https://warpcast.com/vput99"" target=""_blank"">vput99</a>",25,60,0.4166666666666667
580580,"<a href=""https://warpcast.com/crazybobo"" target=""_blank"">crazybobo</a>",10,24,0.4166666666666667
449748,"<a href=""https://warpcast.com/turjoy85"" target=""_blank"">turjoy85</a>",584,1400,0.41714285714285715
443036,"<a href=""https://warpcast.com/banisamadani777"" target=""_blank"">banisamadani777</a>",203,486,0.4176954732510288
498638,"<a href=""https://warpcast.com/hunttones"" target=""_blank"">hunttones</a>",99,237,0.4177215189873418
533162,"<a href=""https://warpcast.com/darius2601"" target=""_blank"">darius2601</a>",61,146,0.4178082191780822
474607,"<a href=""https://warpcast.com/reenaroy"" target=""_blank"">reenaroy</a>",23,55,0.41818181818181815
509841,"<a href=""https://warpcast.com/jack0786"" target=""_blank"">jack0786</a>",87,208,0.4182692307692308
294149,"<a href=""https://warpcast.com/vitot212"" target=""_blank"">vitot212</a>",41,98,0.41836734693877553
484789,"<a href=""https://warpcast.com/yolocrypt"" target=""_blank"">yolocrypt</a>",18,43,0.4186046511627907
254406,"<a href=""https://warpcast.com/tripxz"" target=""_blank"">tripxz</a>",49,117,0.4188034188034188
427992,"<a href=""https://warpcast.com/theythreamer"" target=""_blank"">theythreamer</a>",31,74,0.4189189189189189
516161,"<a href=""https://warpcast.com/abheeha"" target=""_blank"">abheeha</a>",13,31,0.41935483870967744
376165,"<a href=""https://warpcast.com/kates1"" target=""_blank"">kates1</a>",13,31,0.41935483870967744
528182,"<a href=""https://warpcast.com/shadheen1064"" target=""_blank"">shadheen1064</a>",1036,2468,0.419773095623987
306103,"<a href=""https://warpcast.com/blinkapek"" target=""_blank"">blinkapek</a>",55,131,0.4198473282442748
253945,"<a href=""https://warpcast.com/perfect-delight"" target=""_blank"">perfect-delight</a>",1151,2739,0.42022635998539615
539226,"<a href=""https://warpcast.com/palantir168"" target=""_blank"">palantir168</a>",16,38,0.42105263157894735
537288,"<a href=""https://warpcast.com/jonathani"" target=""_blank"">jonathani</a>",24,57,0.42105263157894735
563155,"<a href=""https://warpcast.com/roseijaz"" target=""_blank"">roseijaz</a>",32,76,0.42105263157894735
377641,"<a href=""https://warpcast.com/oxmmn"" target=""_blank"">oxmmn</a>",16,38,0.42105263157894735
421657,"<a href=""https://warpcast.com/0xbessta"" target=""_blank"">0xbessta</a>",35,83,0.42168674698795183
439187,"<a href=""https://warpcast.com/manomalik"" target=""_blank"">manomalik</a>",63,149,0.4228187919463087
486093,"<a href=""https://warpcast.com/zoey1108"" target=""_blank"">zoey1108</a>",11,26,0.4230769230769231
346316,"<a href=""https://warpcast.com/haywire"" target=""_blank"">haywire</a>",11,26,0.4230769230769231
484362,"<a href=""https://warpcast.com/xin-net"" target=""_blank"">xin-net</a>",11,26,0.4230769230769231
539492,"<a href=""https://warpcast.com/pamel"" target=""_blank"">pamel</a>",11,26,0.4230769230769231
357697,"<a href=""https://warpcast.com/0xlea"" target=""_blank"">0xlea</a>",11,26,0.4230769230769231
583944,"<a href=""https://warpcast.com/tuyetlinhdan"" target=""_blank"">tuyetlinhdan</a>",11,26,0.4230769230769231
537992,"<a href=""https://warpcast.com/jesperr"" target=""_blank"">jesperr</a>",22,52,0.4230769230769231
473984,"<a href=""https://warpcast.com/cryptocy"" target=""_blank"">cryptocy</a>",11,26,0.4230769230769231
545969,"<a href=""https://warpcast.com/rdiecoal"" target=""_blank"">rdiecoal</a>",11,26,0.4230769230769231
566698,"<a href=""https://warpcast.com/dkthanh90"" target=""_blank"">dkthanh90</a>",11,26,0.4230769230769231
562786,"<a href=""https://warpcast.com/nftelite"" target=""_blank"">nftelite</a>",11,26,0.4230769230769231
569610,"<a href=""https://warpcast.com/saiko1337"" target=""_blank"">saiko1337</a>",11,26,0.4230769230769231
494154,"<a href=""https://warpcast.com/hombredinero"" target=""_blank"">hombredinero</a>",11,26,0.4230769230769231
539500,"<a href=""https://warpcast.com/erican"" target=""_blank"">erican</a>",11,26,0.4230769230769231
552245,"<a href=""https://warpcast.com/abccrypto"" target=""_blank"">abccrypto</a>",11,26,0.4230769230769231
471490,"<a href=""https://warpcast.com/naturre"" target=""_blank"">naturre</a>",11,26,0.4230769230769231
537878,"<a href=""https://warpcast.com/duongvu963"" target=""_blank"">duongvu963</a>",328,775,0.4232258064516129
303267,"<a href=""https://warpcast.com/evolve"" target=""_blank"">evolve</a>",25,59,0.423728813559322
463958,"<a href=""https://warpcast.com/prashetiyo22"" target=""_blank"">prashetiyo22</a>",14,33,0.42424242424242425
548371,"<a href=""https://warpcast.com/ondinjje"" target=""_blank"">ondinjje</a>",14,33,0.42424242424242425
586686,"<a href=""https://warpcast.com/8ll"" target=""_blank"">8ll</a>",14,33,0.42424242424242425
353613,"<a href=""https://warpcast.com/wonderwall"" target=""_blank"">wonderwall</a>",14,33,0.42424242424242425
512357,"<a href=""https://warpcast.com/seidoo"" target=""_blank"">seidoo</a>",76,179,0.4245810055865922
566527,"<a href=""https://warpcast.com/29sb"" target=""_blank"">29sb</a>",37,87,0.42528735632183906
385972,"<a href=""https://warpcast.com/sanessie"" target=""_blank"">sanessie</a>",90,211,0.4265402843601896
549282,"<a href=""https://warpcast.com/mohammadz66"" target=""_blank"">mohammadz66</a>",317,743,0.4266487213997308
521082,"<a href=""https://warpcast.com/ellmiks"" target=""_blank"">ellmiks</a>",44,103,0.42718446601941745
340999,"<a href=""https://warpcast.com/khiutmkf"" target=""_blank"">khiutmkf</a>",141,330,0.42727272727272725
409852,"<a href=""https://warpcast.com/rmlogin"" target=""_blank"">rmlogin</a>",56,131,0.42748091603053434
364854,"<a href=""https://warpcast.com/bangmessi"" target=""_blank"">bangmessi</a>",161,376,0.42819148936170215
471427,"<a href=""https://warpcast.com/chjahanzaib"" target=""_blank"">chjahanzaib</a>",18,42,0.42857142857142855
568140,"<a href=""https://warpcast.com/twigsyym"" target=""_blank"">twigsyym</a>",12,28,0.42857142857142855
523504,"<a href=""https://warpcast.com/farhakan"" target=""_blank"">farhakan</a>",27,63,0.42857142857142855
549957,"<a href=""https://warpcast.com/mueen"" target=""_blank"">mueen</a>",9,21,0.42857142857142855
520519,"<a href=""https://warpcast.com/pangpang001"" target=""_blank"">pangpang001</a>",9,21,0.42857142857142855
506268,"<a href=""https://warpcast.com/joshsavagefans"" target=""_blank"">joshsavagefans</a>",18,42,0.42857142857142855
573654,"<a href=""https://warpcast.com/52-hz"" target=""_blank"">52-hz</a>",9,21,0.42857142857142855
534728,"<a href=""https://warpcast.com/sujon01"" target=""_blank"">sujon01</a>",9,21,0.42857142857142855
347863,"<a href=""https://warpcast.com/anyang23"" target=""_blank"">anyang23</a>",18,42,0.42857142857142855
520706,"<a href=""https://warpcast.com/bookiesbot"" target=""_blank"">bookiesbot</a>",9,21,0.42857142857142855
529692,"<a href=""https://warpcast.com/wenalt"" target=""_blank"">wenalt</a>",9,21,0.42857142857142855
402594,"<a href=""https://warpcast.com/widhantiktok"" target=""_blank"">widhantiktok</a>",27,63,0.42857142857142855
18782,"<a href=""https://warpcast.com/ayoh"" target=""_blank"">ayoh</a>",12,28,0.42857142857142855
511739,"<a href=""https://warpcast.com/basedeth"" target=""_blank"">basedeth</a>",24,56,0.42857142857142855
316080,"<a href=""https://warpcast.com/flooxg"" target=""_blank"">flooxg</a>",21,49,0.42857142857142855
558493,"<a href=""https://warpcast.com/mheelawyer"" target=""_blank"">mheelawyer</a>",9,21,0.42857142857142855
467294,"<a href=""https://warpcast.com/rcat"" target=""_blank"">rcat</a>",12,28,0.42857142857142855
274870,"<a href=""https://warpcast.com/aks"" target=""_blank"">aks</a>",9,21,0.42857142857142855
565455,"<a href=""https://warpcast.com/l888"" target=""_blank"">l888</a>",9,21,0.42857142857142855
325751,"<a href=""https://warpcast.com/cyberbond"" target=""_blank"">cyberbond</a>",9,21,0.42857142857142855
315490,"<a href=""https://warpcast.com/sajibdev00"" target=""_blank"">sajibdev00</a>",12,28,0.42857142857142855
570602,"<a href=""https://warpcast.com/catcatballs"" target=""_blank"">catcatballs</a>",15,35,0.42857142857142855
548351,"<a href=""https://warpcast.com/changliuchuan"" target=""_blank"">changliuchuan</a>",15,35,0.42857142857142855
529697,"<a href=""https://warpcast.com/wasi98"" target=""_blank"">wasi98</a>",18,42,0.42857142857142855
522259,"<a href=""https://warpcast.com/jisu888"" target=""_blank"">jisu888</a>",9,21,0.42857142857142855
543940,"<a href=""https://warpcast.com/caspr"" target=""_blank"">caspr</a>",9,21,0.42857142857142855
410023,"<a href=""https://warpcast.com/airdrop7king"" target=""_blank"">airdrop7king</a>",190,443,0.4288939051918736
529444,"<a href=""https://warpcast.com/khairo"" target=""_blank"">khairo</a>",155,361,0.4293628808864266
416866,"<a href=""https://warpcast.com/ragefitness"" target=""_blank"">ragefitness</a>",462,1076,0.42936802973977695
535604,"<a href=""https://warpcast.com/fayyaz123"" target=""_blank"">fayyaz123</a>",58,135,0.42962962962962964
502510,"<a href=""https://warpcast.com/luciusnova"" target=""_blank"">luciusnova</a>",37,86,0.43023255813953487
234982,"<a href=""https://warpcast.com/nijarrr"" target=""_blank"">nijarrr</a>",34,79,0.43037974683544306
546419,"<a href=""https://warpcast.com/sheraz9"" target=""_blank"">sheraz9</a>",231,536,0.43097014925373134
350623,"<a href=""https://warpcast.com/cherlynki"" target=""_blank"">cherlynki</a>",22,51,0.43137254901960786
210136,"<a href=""https://warpcast.com/sevenbrother666"" target=""_blank"">sevenbrother666</a>",22,51,0.43137254901960786
444164,"<a href=""https://warpcast.com/belekas"" target=""_blank"">belekas</a>",180,417,0.4316546762589928
541970,"<a href=""https://warpcast.com/bayugetekh"" target=""_blank"">bayugetekh</a>",19,44,0.4318181818181818
454209,"<a href=""https://warpcast.com/firegolem"" target=""_blank"">firegolem</a>",19,44,0.4318181818181818
469709,"<a href=""https://warpcast.com/itshuke"" target=""_blank"">itshuke</a>",162,375,0.432
503980,"<a href=""https://warpcast.com/samgslastlife"" target=""_blank"">samgslastlife</a>",67,155,0.432258064516129
459695,"<a href=""https://warpcast.com/wilkommen"" target=""_blank"">wilkommen</a>",147,340,0.4323529411764706
527582,"<a href=""https://warpcast.com/chickenfoot"" target=""_blank"">chickenfoot</a>",16,37,0.43243243243243246
562773,"<a href=""https://warpcast.com/vtxcom"" target=""_blank"">vtxcom</a>",16,37,0.43243243243243246
232226,"<a href=""https://warpcast.com/ajuma"" target=""_blank"">ajuma</a>",13,30,0.43333333333333335
562508,"<a href=""https://warpcast.com/lll021018"" target=""_blank"">lll021018</a>",13,30,0.43333333333333335
586527,"<a href=""https://warpcast.com/macfly"" target=""_blank"">macfly</a>",13,30,0.43333333333333335
539505,"<a href=""https://warpcast.com/philiy"" target=""_blank"">philiy</a>",13,30,0.43333333333333335
540553,"<a href=""https://warpcast.com/jordanj"" target=""_blank"">jordanj</a>",26,60,0.43333333333333335
13761,"<a href=""https://warpcast.com/persian"" target=""_blank"">persian</a>",13,30,0.43333333333333335
420973,"<a href=""https://warpcast.com/markza"" target=""_blank"">markza</a>",13,30,0.43333333333333335
471160,"<a href=""https://warpcast.com/pramadan"" target=""_blank"">pramadan</a>",192,443,0.43340857787810383
557018,"<a href=""https://warpcast.com/beyyds"" target=""_blank"">beyyds</a>",36,83,0.43373493975903615
349606,"<a href=""https://warpcast.com/garbf"" target=""_blank"">garbf</a>",59,136,0.4338235294117647
582106,"<a href=""https://warpcast.com/keaiduo"" target=""_blank"">keaiduo</a>",10,23,0.43478260869565216
546338,"<a href=""https://warpcast.com/cybelei"" target=""_blank"">cybelei</a>",10,23,0.43478260869565216
555003,"<a href=""https://warpcast.com/johnshaw"" target=""_blank"">johnshaw</a>",10,23,0.43478260869565216
543242,"<a href=""https://warpcast.com/cassiopeia"" target=""_blank"">cassiopeia</a>",10,23,0.43478260869565216
323287,"<a href=""https://warpcast.com/blackstallnn"" target=""_blank"">blackstallnn</a>",10,23,0.43478260869565216
192523,"<a href=""https://warpcast.com/michaeltiep"" target=""_blank"">michaeltiep</a>",10,23,0.43478260869565216
412288,"<a href=""https://warpcast.com/piblockexplorer"" target=""_blank"">piblockexplorer</a>",70,161,0.43478260869565216
386223,"<a href=""https://warpcast.com/mbootloop"" target=""_blank"">mbootloop</a>",10,23,0.43478260869565216
469989,"<a href=""https://warpcast.com/poone"" target=""_blank"">poone</a>",10,23,0.43478260869565216
551881,"<a href=""https://warpcast.com/votrader"" target=""_blank"">votrader</a>",10,23,0.43478260869565216
566344,"<a href=""https://warpcast.com/tub156"" target=""_blank"">tub156</a>",10,23,0.43478260869565216
282761,"<a href=""https://warpcast.com/polygaming"" target=""_blank"">polygaming</a>",10,23,0.43478260869565216
304213,"<a href=""https://warpcast.com/taye"" target=""_blank"">taye</a>",284,653,0.4349157733537519
326398,"<a href=""https://warpcast.com/anwarnugr"" target=""_blank"">anwarnugr</a>",74,170,0.43529411764705883
556152,"<a href=""https://warpcast.com/jun2024"" target=""_blank"">jun2024</a>",37,85,0.43529411764705883
563756,"<a href=""https://warpcast.com/afnan"" target=""_blank"">afnan</a>",182,418,0.4354066985645933
511197,"<a href=""https://warpcast.com/israrafridi"" target=""_blank"">israrafridi</a>",395,907,0.4355016538037486
515228,"<a href=""https://warpcast.com/muqadas"" target=""_blank"">muqadas</a>",78,179,0.43575418994413406
519822,"<a href=""https://warpcast.com/humma"" target=""_blank"">humma</a>",484,1109,0.436429215509468
490304,"<a href=""https://warpcast.com/monabeigii77"" target=""_blank"">monabeigii77</a>",38,87,0.4367816091954023
549960,"<a href=""https://warpcast.com/krishanpalsingh"" target=""_blank"">krishanpalsingh</a>",14,32,0.4375
550356,"<a href=""https://warpcast.com/jaan"" target=""_blank"">jaan</a>",14,32,0.4375
564328,"<a href=""https://warpcast.com/jun999"" target=""_blank"">jun999</a>",14,32,0.4375
334804,"<a href=""https://warpcast.com/anikayy"" target=""_blank"">anikayy</a>",21,48,0.4375
487640,"<a href=""https://warpcast.com/asmdemon"" target=""_blank"">asmdemon</a>",1404,3204,0.43820224719101125
500606,"<a href=""https://warpcast.com/tazeemshah"" target=""_blank"">tazeemshah</a>",313,714,0.438375350140056
509212,"<a href=""https://warpcast.com/mirzaharrismeho"" target=""_blank"">mirzaharrismeho</a>",25,57,0.43859649122807015
503835,"<a href=""https://warpcast.com/amang"" target=""_blank"">amang</a>",68,155,0.43870967741935485
510567,"<a href=""https://warpcast.com/matthew01"" target=""_blank"">matthew01</a>",104,237,0.4388185654008439
405109,"<a href=""https://warpcast.com/jennn"" target=""_blank"">jennn</a>",36,82,0.43902439024390244
361741,"<a href=""https://warpcast.com/plabon"" target=""_blank"">plabon</a>",18,41,0.43902439024390244
554486,"<a href=""https://warpcast.com/justscream"" target=""_blank"">justscream</a>",18,41,0.43902439024390244
393454,"<a href=""https://warpcast.com/kentauras"" target=""_blank"">kentauras</a>",29,66,0.4393939393939394
516111,"<a href=""https://warpcast.com/rohi"" target=""_blank"">rohi</a>",440,1001,0.43956043956043955
510982,"<a href=""https://warpcast.com/maryamm"" target=""_blank"">maryamm</a>",197,448,0.43973214285714285
492745,"<a href=""https://warpcast.com/nzt"" target=""_blank"">nzt</a>",84,191,0.4397905759162304
513129,"<a href=""https://warpcast.com/abdulrahmanasmat"" target=""_blank"">abdulrahmanasmat</a>",1336,3037,0.4399078037537043
543316,"<a href=""https://warpcast.com/cosimaz"" target=""_blank"">cosimaz</a>",11,25,0.44
229024,"<a href=""https://warpcast.com/0xrzlxxi"" target=""_blank"">0xrzlxxi</a>",11,25,0.44
539439,"<a href=""https://warpcast.com/ivane"" target=""_blank"">ivane</a>",11,25,0.44
511287,"<a href=""https://warpcast.com/kimkm29"" target=""_blank"">kimkm29</a>",22,50,0.44
488247,"<a href=""https://warpcast.com/cshahid008"" target=""_blank"">cshahid008</a>",11,25,0.44
565084,"<a href=""https://warpcast.com/jun555"" target=""_blank"">jun555</a>",11,25,0.44
321094,"<a href=""https://warpcast.com/silencewill"" target=""_blank"">silencewill</a>",22,50,0.44
555650,"<a href=""https://warpcast.com/haoge666"" target=""_blank"">haoge666</a>",11,25,0.44
528513,"<a href=""https://warpcast.com/ftss"" target=""_blank"">ftss</a>",11,25,0.44
554086,"<a href=""https://warpcast.com/idxxx"" target=""_blank"">idxxx</a>",11,25,0.44
429238,"<a href=""https://warpcast.com/samm008"" target=""_blank"">samm008</a>",11,25,0.44
539506,"<a href=""https://warpcast.com/caspiannave"" target=""_blank"">caspiannave</a>",11,25,0.44
491477,"<a href=""https://warpcast.com/cemehobkaa"" target=""_blank"">cemehobkaa</a>",30,68,0.4411764705882353
314870,"<a href=""https://warpcast.com/sakurax"" target=""_blank"">sakurax</a>",15,34,0.4411764705882353
14359,"<a href=""https://warpcast.com/neemii"" target=""_blank"">neemii</a>",30,68,0.4411764705882353
571118,"<a href=""https://warpcast.com/champsaqib"" target=""_blank"">champsaqib</a>",148,335,0.4417910447761194
528249,"<a href=""https://warpcast.com/younis"" target=""_blank"">younis</a>",19,43,0.4418604651162791
559229,"<a href=""https://warpcast.com/arshadkhan01"" target=""_blank"">arshadkhan01</a>",19,43,0.4418604651162791
20353,"<a href=""https://warpcast.com/gif"" target=""_blank"">gif</a>",84,190,0.4421052631578947
513250,"<a href=""https://warpcast.com/umair0"" target=""_blank"">umair0</a>",42,95,0.4421052631578947
552833,"<a href=""https://warpcast.com/rayshaw"" target=""_blank"">rayshaw</a>",23,52,0.4423076923076923
301556,"<a href=""https://warpcast.com/0xmogajepe"" target=""_blank"">0xmogajepe</a>",27,61,0.4426229508196721
511184,"<a href=""https://warpcast.com/itsamanullah"" target=""_blank"">itsamanullah</a>",521,1175,0.44340425531914895
560349,"<a href=""https://warpcast.com/zakkycrypt"" target=""_blank"">zakkycrypt</a>",55,124,0.4435483870967742
539588,"<a href=""https://warpcast.com/erini"" target=""_blank"">erini</a>",12,27,0.4444444444444444
559328,"<a href=""https://warpcast.com/yujian42069"" target=""_blank"">yujian42069</a>",12,27,0.4444444444444444
486779,"<a href=""https://warpcast.com/jhen26"" target=""_blank"">jhen26</a>",24,54,0.4444444444444444
305447,"<a href=""https://warpcast.com/murahdonk"" target=""_blank"">murahdonk</a>",12,27,0.4444444444444444
391295,"<a href=""https://warpcast.com/congcuoc"" target=""_blank"">congcuoc</a>",12,27,0.4444444444444444
250880,"<a href=""https://warpcast.com/benbreeze"" target=""_blank"">benbreeze</a>",16,36,0.4444444444444444
509131,"<a href=""https://warpcast.com/rigant"" target=""_blank"">rigant</a>",48,108,0.4444444444444444
540118,"<a href=""https://warpcast.com/gotlop"" target=""_blank"">gotlop</a>",96,216,0.4444444444444444
389070,"<a href=""https://warpcast.com/benzkie12"" target=""_blank"">benzkie12</a>",12,27,0.4444444444444444
256115,"<a href=""https://warpcast.com/xianying"" target=""_blank"">xianying</a>",12,27,0.4444444444444444
465352,"<a href=""https://warpcast.com/teddyputra22"" target=""_blank"">teddyputra22</a>",12,27,0.4444444444444444
552533,"<a href=""https://warpcast.com/abandone"" target=""_blank"">abandone</a>",20,45,0.4444444444444444
520191,"<a href=""https://warpcast.com/heistunmise"" target=""_blank"">heistunmise</a>",20,45,0.4444444444444444
408567,"<a href=""https://warpcast.com/princessatfx"" target=""_blank"">princessatfx</a>",12,27,0.4444444444444444
383437,"<a href=""https://warpcast.com/gladpro"" target=""_blank"">gladpro</a>",53,119,0.44537815126050423
505558,"<a href=""https://warpcast.com/vocsel"" target=""_blank"">vocsel</a>",37,83,0.4457831325301205
435712,"<a href=""https://warpcast.com/elmerp12"" target=""_blank"">elmerp12</a>",514,1152,0.4461805555555556
457004,"<a href=""https://warpcast.com/talhaashraf"" target=""_blank"">talhaashraf</a>",175,392,0.44642857142857145
342477,"<a href=""https://warpcast.com/cryptospecial"" target=""_blank"">cryptospecial</a>",21,47,0.44680851063829785
547659,"<a href=""https://warpcast.com/balstoges"" target=""_blank"">balstoges</a>",21,47,0.44680851063829785
473231,"<a href=""https://warpcast.com/jessina"" target=""_blank"">jessina</a>",21,47,0.44680851063829785
252170,"<a href=""https://warpcast.com/krispicrush"" target=""_blank"">krispicrush</a>",17,38,0.4473684210526316
451542,"<a href=""https://warpcast.com/lakshithaprasa9"" target=""_blank"">lakshithaprasa9</a>",51,114,0.4473684210526316
546879,"<a href=""https://warpcast.com/vdbx"" target=""_blank"">vdbx</a>",17,38,0.4473684210526316
420749,"<a href=""https://warpcast.com/rubycrypto"" target=""_blank"">rubycrypto</a>",618,1379,0.448150833937636
252219,"<a href=""https://warpcast.com/zksaal"" target=""_blank"">zksaal</a>",13,29,0.4482758620689655
270598,"<a href=""https://warpcast.com/onimisi515"" target=""_blank"">onimisi515</a>",13,29,0.4482758620689655
575048,"<a href=""https://warpcast.com/mrthantai79"" target=""_blank"">mrthantai79</a>",13,29,0.4482758620689655
565978,"<a href=""https://warpcast.com/gmkjason"" target=""_blank"">gmkjason</a>",13,29,0.4482758620689655
10605,"<a href=""https://warpcast.com/nouns-dao"" target=""_blank"">nouns-dao</a>",65,145,0.4482758620689655
551134,"<a href=""https://warpcast.com/yff5188"" target=""_blank"">yff5188</a>",36,80,0.45
542603,"<a href=""https://warpcast.com/fil90"" target=""_blank"">fil90</a>",63,140,0.45
467135,"<a href=""https://warpcast.com/watson25"" target=""_blank"">watson25</a>",661,1468,0.4502724795640327
333305,"<a href=""https://warpcast.com/eyjskull"" target=""_blank"">eyjskull</a>",173,384,0.4505208333333333
520630,"<a href=""https://warpcast.com/bembol"" target=""_blank"">bembol</a>",82,182,0.45054945054945056
443435,"<a href=""https://warpcast.com/brnz"" target=""_blank"">brnz</a>",23,51,0.45098039215686275
434436,"<a href=""https://warpcast.com/fateme-ahmadi"" target=""_blank"">fateme-ahmadi</a>",74,164,0.45121951219512196
511146,"<a href=""https://warpcast.com/maquints"" target=""_blank"">maquints</a>",357,791,0.45132743362831856
563427,"<a href=""https://warpcast.com/azarartistnft"" target=""_blank"">azarartistnft</a>",28,62,0.45161290322580644
566202,"<a href=""https://warpcast.com/fruitbit"" target=""_blank"">fruitbit</a>",14,31,0.45161290322580644
373467,"<a href=""https://warpcast.com/lobrigasm"" target=""_blank"">lobrigasm</a>",14,31,0.45161290322580644
21829,"<a href=""https://warpcast.com/guozu.eth"" target=""_blank"">guozu.eth</a>",28,62,0.45161290322580644
433345,"<a href=""https://warpcast.com/seyhmuscan"" target=""_blank"">seyhmuscan</a>",14,31,0.45161290322580644
404637,"<a href=""https://warpcast.com/masmas123"" target=""_blank"">masmas123</a>",52,115,0.45217391304347826
386050,"<a href=""https://warpcast.com/etzel111"" target=""_blank"">etzel111</a>",19,42,0.4523809523809524
340671,"<a href=""https://warpcast.com/k7rem7hmed"" target=""_blank"">k7rem7hmed</a>",19,42,0.4523809523809524
308437,"<a href=""https://warpcast.com/maleekberrynft"" target=""_blank"">maleekberrynft</a>",43,95,0.45263157894736844
534660,"<a href=""https://warpcast.com/ahmadkhan"" target=""_blank"">ahmadkhan</a>",24,53,0.4528301886792453
333174,"<a href=""https://warpcast.com/maj4ver"" target=""_blank"">maj4ver</a>",29,64,0.453125
279509,"<a href=""https://warpcast.com/doompy"" target=""_blank"">doompy</a>",63,139,0.45323741007194246
535867,"<a href=""https://warpcast.com/mohsinkhan12"" target=""_blank"">mohsinkhan12</a>",39,86,0.45348837209302323
482987,"<a href=""https://warpcast.com/iamnaeem07"" target=""_blank"">iamnaeem07</a>",260,573,0.4537521815008726
522621,"<a href=""https://warpcast.com/moji6463"" target=""_blank"">moji6463</a>",10,22,0.45454545454545453
579409,"<a href=""https://warpcast.com/kuobuk"" target=""_blank"">kuobuk</a>",10,22,0.45454545454545453
545877,"<a href=""https://warpcast.com/nerissaws"" target=""_blank"">nerissaws</a>",10,22,0.45454545454545453
524599,"<a href=""https://warpcast.com/niaputri"" target=""_blank"">niaputri</a>",10,22,0.45454545454545453
398264,"<a href=""https://warpcast.com/luckyweb3"" target=""_blank"">luckyweb3</a>",15,33,0.45454545454545453
550836,"<a href=""https://warpcast.com/mise14"" target=""_blank"">mise14</a>",10,22,0.45454545454545453
572093,"<a href=""https://warpcast.com/zhangzhengdong"" target=""_blank"">zhangzhengdong</a>",10,22,0.45454545454545453
252942,"<a href=""https://warpcast.com/ariwibowo"" target=""_blank"">ariwibowo</a>",10,22,0.45454545454545453
348986,"<a href=""https://warpcast.com/robeel"" target=""_blank"">robeel</a>",10,22,0.45454545454545453
514715,"<a href=""https://warpcast.com/so1goodman"" target=""_blank"">so1goodman</a>",10,22,0.45454545454545453
463456,"<a href=""https://warpcast.com/olawale"" target=""_blank"">olawale</a>",15,33,0.45454545454545453
