fid,username,reactions_received,total_casts,reaction_cast_ratio
546673,"<a href=""https://warpcast.com/cakekeepers"" target=""_blank"">cakekeepers</a>",2,32,0.0625
546737,"<a href=""https://warpcast.com/jeremyjame"" target=""_blank"">jeremyjame</a>",2,32,0.0625
507465,"<a href=""https://warpcast.com/arybfrh"" target=""_blank"">arybfrh</a>",36,575,0.06260869565217392
507164,"<a href=""https://warpcast.com/hyurfk"" target=""_blank"">hyurfk</a>",36,574,0.0627177700348432
555583,"<a href=""https://warpcast.com/hayonn"" target=""_blank"">hayonn</a>",61,971,0.06282183316168898
509271,"<a href=""https://warpcast.com/rembobalap"" target=""_blank"">rembobalap</a>",12,191,0.06282722513089005
460129,"<a href=""https://warpcast.com/nogglesbot"" target=""_blank"">nogglesbot</a>",4,63,0.06349206349206349
479318,"<a href=""https://warpcast.com/sekiumar"" target=""_blank"">sekiumar</a>",4,63,0.06349206349206349
264032,"<a href=""https://warpcast.com/hukgt"" target=""_blank"">hukgt</a>",45,708,0.0635593220338983
513933,"<a href=""https://warpcast.com/rajarizwan"" target=""_blank"">rajarizwan</a>",104,1636,0.06356968215158924
263961,"<a href=""https://warpcast.com/hutgfd"" target=""_blank"">hutgfd</a>",46,722,0.06371191135734072
495667,"<a href=""https://warpcast.com/wakeupx4vier"" target=""_blank"">wakeupx4vier</a>",3,47,0.06382978723404255
531524,"<a href=""https://warpcast.com/sagor488268"" target=""_blank"">sagor488268</a>",5,78,0.0641025641025641
259826,"<a href=""https://warpcast.com/shirifa12"" target=""_blank"">shirifa12</a>",5,78,0.0641025641025641
507450,"<a href=""https://warpcast.com/dark98"" target=""_blank"">dark98</a>",14,217,0.06451612903225806
548375,"<a href=""https://warpcast.com/lucastads"" target=""_blank"">lucastads</a>",2,31,0.06451612903225806
291611,"<a href=""https://warpcast.com/195"" target=""_blank"">195</a>",2,31,0.06451612903225806
542026,"<a href=""https://warpcast.com/chleo"" target=""_blank"">chleo</a>",2,31,0.06451612903225806
539850,"<a href=""https://warpcast.com/juliau"" target=""_blank"">juliau</a>",2,31,0.06451612903225806
543597,"<a href=""https://warpcast.com/asyetnl"" target=""_blank"">asyetnl</a>",2,31,0.06451612903225806
500580,"<a href=""https://warpcast.com/brebre"" target=""_blank"">brebre</a>",13,200,0.065
530247,"<a href=""https://warpcast.com/hairypoppins"" target=""_blank"">hairypoppins</a>",8,123,0.06504065040650407
259527,"<a href=""https://warpcast.com/cmekfkid"" target=""_blank"">cmekfkid</a>",69,1060,0.06509433962264151
458111,"<a href=""https://warpcast.com/cheeesee"" target=""_blank"">cheeesee</a>",3,46,0.06521739130434782
508378,"<a href=""https://warpcast.com/kuoengui"" target=""_blank"">kuoengui</a>",37,566,0.06537102473498234
257382,"<a href=""https://warpcast.com/smokyy"" target=""_blank"">smokyy</a>",4,61,0.06557377049180328
272265,"<a href=""https://warpcast.com/kjuuubh"" target=""_blank"">kjuuubh</a>",40,607,0.06589785831960461
567974,"<a href=""https://warpcast.com/icefree"" target=""_blank"">icefree</a>",4,60,0.06666666666666667
530519,"<a href=""https://warpcast.com/mosesmathew"" target=""_blank"">mosesmathew</a>",4,60,0.06666666666666667
564676,"<a href=""https://warpcast.com/alisultankk"" target=""_blank"">alisultankk</a>",2,30,0.06666666666666667
522125,"<a href=""https://warpcast.com/shahanur"" target=""_blank"">shahanur</a>",2,30,0.06666666666666667
449230,"<a href=""https://warpcast.com/oloe92"" target=""_blank"">oloe92</a>",2,30,0.06666666666666667
377662,"<a href=""https://warpcast.com/dragonflyxyz"" target=""_blank"">dragonflyxyz</a>",2,30,0.06666666666666667
504461,"<a href=""https://warpcast.com/jhlim96"" target=""_blank"">jhlim96</a>",2,30,0.06666666666666667
543616,"<a href=""https://warpcast.com/aczyah"" target=""_blank"">aczyah</a>",2,30,0.06666666666666667
511272,"<a href=""https://warpcast.com/xdabin"" target=""_blank"">xdabin</a>",2,30,0.06666666666666667
508444,"<a href=""https://warpcast.com/bemboyadvance"" target=""_blank"">bemboyadvance</a>",10,150,0.06666666666666667
263835,"<a href=""https://warpcast.com/huygsrvju"" target=""_blank"">huygsrvju</a>",45,670,0.06716417910447761
260484,"<a href=""https://warpcast.com/uiosjh"" target=""_blank"">uiosjh</a>",50,743,0.06729475100942127
534061,"<a href=""https://warpcast.com/majidkiani"" target=""_blank"">majidkiani</a>",7,104,0.0673076923076923
530525,"<a href=""https://warpcast.com/crazycatlady"" target=""_blank"">crazycatlady</a>",7,104,0.0673076923076923
264016,"<a href=""https://warpcast.com/bjhy"" target=""_blank"">bjhy</a>",52,772,0.06735751295336788
507139,"<a href=""https://warpcast.com/mdiokhi"" target=""_blank"">mdiokhi</a>",39,577,0.06759098786828423
507421,"<a href=""https://warpcast.com/juongri"" target=""_blank"">juongri</a>",41,606,0.06765676567656766
521232,"<a href=""https://warpcast.com/thekingmed07"" target=""_blank"">thekingmed07</a>",4,59,0.06779661016949153
271534,"<a href=""https://warpcast.com/gyvchb"" target=""_blank"">gyvchb</a>",50,733,0.06821282401091405
507522,"<a href=""https://warpcast.com/yiebhi"" target=""_blank"">yiebhi</a>",41,600,0.06833333333333333
552547,"<a href=""https://warpcast.com/sofia-marsmelow"" target=""_blank"">sofia-marsmelow</a>",19,276,0.06884057971014493
344104,"<a href=""https://warpcast.com/iamgorango"" target=""_blank"">iamgorango</a>",2,29,0.06896551724137931
543633,"<a href=""https://warpcast.com/cherr"" target=""_blank"">cherr</a>",2,29,0.06896551724137931
380194,"<a href=""https://warpcast.com/mimdall"" target=""_blank"">mimdall</a>",2,29,0.06896551724137931
560661,"<a href=""https://warpcast.com/davidomingo"" target=""_blank"">davidomingo</a>",2,29,0.06896551724137931
413691,"<a href=""https://warpcast.com/zenka"" target=""_blank"">zenka</a>",4,58,0.06896551724137931
542986,"<a href=""https://warpcast.com/azrae"" target=""_blank"">azrae</a>",2,29,0.06896551724137931
414491,"<a href=""https://warpcast.com/honeypumpkin"" target=""_blank"">honeypumpkin</a>",10,144,0.06944444444444445
299057,"<a href=""https://warpcast.com/muabia"" target=""_blank"">muabia</a>",5,72,0.06944444444444445
536746,"<a href=""https://warpcast.com/shnyl"" target=""_blank"">shnyl</a>",8,115,0.06956521739130435
267083,"<a href=""https://warpcast.com/gyuhgfy"" target=""_blank"">gyuhgfy</a>",51,732,0.06967213114754098
478161,"<a href=""https://warpcast.com/sipalingtotong"" target=""_blank"">sipalingtotong</a>",6,86,0.06976744186046512
13881,"<a href=""https://warpcast.com/caddi"" target=""_blank"">caddi</a>",3,43,0.06976744186046512
540692,"<a href=""https://warpcast.com/aksh10"" target=""_blank"">aksh10</a>",3,43,0.06976744186046512
479497,"<a href=""https://warpcast.com/limon8810"" target=""_blank"">limon8810</a>",3,43,0.06976744186046512
498883,"<a href=""https://warpcast.com/kabiru508"" target=""_blank"">kabiru508</a>",3,43,0.06976744186046512
274944,"<a href=""https://warpcast.com/kioooc"" target=""_blank"">kioooc</a>",57,815,0.06993865030674846
464586,"<a href=""https://warpcast.com/ridross"" target=""_blank"">ridross</a>",27,383,0.07049608355091384
530656,"<a href=""https://warpcast.com/frostedcupcake"" target=""_blank"">frostedcupcake</a>",8,113,0.07079646017699115
507499,"<a href=""https://warpcast.com/gyibffghht"" target=""_blank"">gyibffghht</a>",42,591,0.07106598984771574
546558,"<a href=""https://warpcast.com/niamhji"" target=""_blank"">niamhji</a>",2,28,0.07142857142857142
542878,"<a href=""https://warpcast.com/lurdola"" target=""_blank"">lurdola</a>",2,28,0.07142857142857142
545914,"<a href=""https://warpcast.com/seraphinasdd"" target=""_blank"">seraphinasdd</a>",2,28,0.07142857142857142
510468,"<a href=""https://warpcast.com/boobby"" target=""_blank"">boobby</a>",4,56,0.07142857142857142
546733,"<a href=""https://warpcast.com/jasminemarie"" target=""_blank"">jasminemarie</a>",2,28,0.07142857142857142
540958,"<a href=""https://warpcast.com/vinco"" target=""_blank"">vinco</a>",2,28,0.07142857142857142
433897,"<a href=""https://warpcast.com/lang2x"" target=""_blank"">lang2x</a>",6,84,0.07142857142857142
545842,"<a href=""https://warpcast.com/linusec"" target=""_blank"">linusec</a>",2,28,0.07142857142857142
13114,"<a href=""https://warpcast.com/onyi"" target=""_blank"">onyi</a>",2,28,0.07142857142857142
511001,"<a href=""https://warpcast.com/alexgit"" target=""_blank"">alexgit</a>",2,28,0.07142857142857142
543784,"<a href=""https://warpcast.com/isoldehh"" target=""_blank"">isoldehh</a>",2,28,0.07142857142857142
526639,"<a href=""https://warpcast.com/roni10"" target=""_blank"">roni10</a>",2,28,0.07142857142857142
563675,"<a href=""https://warpcast.com/humantoo"" target=""_blank"">humantoo</a>",2,28,0.07142857142857142
536835,"<a href=""https://warpcast.com/napz"" target=""_blank"">napz</a>",3,42,0.07142857142857142
474870,"<a href=""https://warpcast.com/hanjuniorr"" target=""_blank"">hanjuniorr</a>",6,84,0.07142857142857142
263706,"<a href=""https://warpcast.com/bbbbboo"" target=""_blank"">bbbbboo</a>",71,991,0.07164480322906155
530289,"<a href=""https://warpcast.com/yesismefunny"" target=""_blank"">yesismefunny</a>",8,111,0.07207207207207207
474960,"<a href=""https://warpcast.com/sikunntuul"" target=""_blank"">sikunntuul</a>",6,83,0.07228915662650602
507438,"<a href=""https://warpcast.com/khunwh"" target=""_blank"">khunwh</a>",39,539,0.07235621521335807
514784,"<a href=""https://warpcast.com/mudasirsadiq"" target=""_blank"">mudasirsadiq</a>",5,69,0.07246376811594203
506824,"<a href=""https://warpcast.com/damskillet"" target=""_blank"">damskillet</a>",8,110,0.07272727272727272
472268,"<a href=""https://warpcast.com/everydonor"" target=""_blank"">everydonor</a>",12,165,0.07272727272727272
501040,"<a href=""https://warpcast.com/mdazizahmed"" target=""_blank"">mdazizahmed</a>",19,261,0.07279693486590039
261550,"<a href=""https://warpcast.com/mooiqidid"" target=""_blank"">mooiqidid</a>",74,1016,0.07283464566929133
263799,"<a href=""https://warpcast.com/gudiugv"" target=""_blank"">gudiugv</a>",48,659,0.07283763277693475
556180,"<a href=""https://warpcast.com/rororo45"" target=""_blank"">rororo45</a>",7,96,0.07291666666666667
515423,"<a href=""https://warpcast.com/goldroge"" target=""_blank"">goldroge</a>",24,327,0.07339449541284404
532249,"<a href=""https://warpcast.com/annaeth"" target=""_blank"">annaeth</a>",5,68,0.07352941176470588
267423,"<a href=""https://warpcast.com/fgyyyxzzzz1"" target=""_blank"">fgyyyxzzzz1</a>",47,638,0.07366771159874608
263817,"<a href=""https://warpcast.com/houhdh"" target=""_blank"">houhdh</a>",47,638,0.07366771159874608
275611,"<a href=""https://warpcast.com/hyyyght"" target=""_blank"">hyyyght</a>",54,731,0.07387140902872777
264910,"<a href=""https://warpcast.com/dhsertu"" target=""_blank"">dhsertu</a>",42,568,0.07394366197183098
521170,"<a href=""https://warpcast.com/fumtohan"" target=""_blank"">fumtohan</a>",21,284,0.07394366197183098
386722,"<a href=""https://warpcast.com/koykoy"" target=""_blank"">koykoy</a>",2,27,0.07407407407407407
466945,"<a href=""https://warpcast.com/gwhy"" target=""_blank"">gwhy</a>",2,27,0.07407407407407407
564812,"<a href=""https://warpcast.com/xeze"" target=""_blank"">xeze</a>",2,27,0.07407407407407407
475770,"<a href=""https://warpcast.com/juanmaluetas1108"" target=""_blank"">juanmaluetas1108</a>",2,27,0.07407407407407407
543004,"<a href=""https://warpcast.com/morwenn"" target=""_blank"">morwenn</a>",2,27,0.07407407407407407
246000,"<a href=""https://warpcast.com/blessedlady"" target=""_blank"">blessedlady</a>",2,27,0.07407407407407407
510800,"<a href=""https://warpcast.com/sumon123"" target=""_blank"">sumon123</a>",11,148,0.07432432432432433
264867,"<a href=""https://warpcast.com/hydchje"" target=""_blank"">hydchje</a>",48,644,0.07453416149068323
507473,"<a href=""https://warpcast.com/khuielpd"" target=""_blank"">khuielpd</a>",41,550,0.07454545454545454
228715,"<a href=""https://warpcast.com/farcastles"" target=""_blank"">farcastles</a>",267,3570,0.07478991596638655
510658,"<a href=""https://warpcast.com/laucharobles"" target=""_blank"">laucharobles</a>",3,40,0.075
407675,"<a href=""https://warpcast.com/wel"" target=""_blank"">wel</a>",3,40,0.075
516092,"<a href=""https://warpcast.com/jamalolatilewa"" target=""_blank"">jamalolatilewa</a>",9,120,0.075
470840,"<a href=""https://warpcast.com/wanto234"" target=""_blank"">wanto234</a>",3,40,0.075
480184,"<a href=""https://warpcast.com/ayanokouji18"" target=""_blank"">ayanokouji18</a>",4,53,0.07547169811320754
265641,"<a href=""https://warpcast.com/ghghgfuiooo"" target=""_blank"">ghghgfuiooo</a>",51,675,0.07555555555555556
507022,"<a href=""https://warpcast.com/duytuod12"" target=""_blank"">duytuod12</a>",34,450,0.07555555555555556
530461,"<a href=""https://warpcast.com/tutul-eth"" target=""_blank"">tutul-eth</a>",35,463,0.0755939524838013
507118,"<a href=""https://warpcast.com/kiofhui"" target=""_blank"">kiofhui</a>",29,383,0.07571801566579635
274386,"<a href=""https://warpcast.com/guinh"" target=""_blank"">guinh</a>",49,647,0.07573415765069552
509043,"<a href=""https://warpcast.com/olawale125"" target=""_blank"">olawale125</a>",21,277,0.07581227436823104
261601,"<a href=""https://warpcast.com/rorrorororo"" target=""_blank"">rorrorororo</a>",77,1013,0.07601184600197433
555928,"<a href=""https://warpcast.com/brittnyfrankovic"" target=""_blank"">brittnyfrankovic</a>",8,105,0.0761904761904762
261516,"<a href=""https://warpcast.com/cvvvvv"" target=""_blank"">cvvvvv</a>",63,826,0.07627118644067797
421137,"<a href=""https://warpcast.com/rukuu47"" target=""_blank"">rukuu47</a>",9,118,0.07627118644067797
528761,"<a href=""https://warpcast.com/jahidulislam"" target=""_blank"">jahidulislam</a>",38,498,0.07630522088353414
303004,"<a href=""https://warpcast.com/sumon12"" target=""_blank"">sumon12</a>",10,130,0.07692307692307693
540935,"<a href=""https://warpcast.com/paig"" target=""_blank"">paig</a>",2,26,0.07692307692307693
546712,"<a href=""https://warpcast.com/eefrdickr"" target=""_blank"">eefrdickr</a>",2,26,0.07692307692307693
551578,"<a href=""https://warpcast.com/endymio"" target=""_blank"">endymio</a>",2,26,0.07692307692307693
287999,"<a href=""https://warpcast.com/huojfic"" target=""_blank"">huojfic</a>",56,728,0.07692307692307693
542855,"<a href=""https://warpcast.com/ygfereo"" target=""_blank"">ygfereo</a>",2,26,0.07692307692307693
541475,"<a href=""https://warpcast.com/np3288"" target=""_blank"">np3288</a>",2,26,0.07692307692307693
543598,"<a href=""https://warpcast.com/aitatnan"" target=""_blank"">aitatnan</a>",2,26,0.07692307692307693
530220,"<a href=""https://warpcast.com/badkarmalol"" target=""_blank"">badkarmalol</a>",9,117,0.07692307692307693
545944,"<a href=""https://warpcast.com/celestie"" target=""_blank"">celestie</a>",2,26,0.07692307692307693
541303,"<a href=""https://warpcast.com/iv437614"" target=""_blank"">iv437614</a>",2,26,0.07692307692307693
530686,"<a href=""https://warpcast.com/catsordogs"" target=""_blank"">catsordogs</a>",8,104,0.07692307692307693
541057,"<a href=""https://warpcast.com/eulalia"" target=""_blank"">eulalia</a>",2,26,0.07692307692307693
301545,"<a href=""https://warpcast.com/satargaming"" target=""_blank"">satargaming</a>",2,26,0.07692307692307693
541654,"<a href=""https://warpcast.com/oxas"" target=""_blank"">oxas</a>",2,26,0.07692307692307693
488841,"<a href=""https://warpcast.com/sanature"" target=""_blank"">sanature</a>",2,26,0.07692307692307693
456775,"<a href=""https://warpcast.com/ehmj2527"" target=""_blank"">ehmj2527</a>",2,26,0.07692307692307693
440970,"<a href=""https://warpcast.com/masterndys"" target=""_blank"">masterndys</a>",3,39,0.07692307692307693
267209,"<a href=""https://warpcast.com/fuhhfcty"" target=""_blank"">fuhhfcty</a>",54,699,0.07725321888412018
561669,"<a href=""https://warpcast.com/nobinobitale"" target=""_blank"">nobinobitale</a>",15,194,0.07731958762886598
274259,"<a href=""https://warpcast.com/guiiijy"" target=""_blank"">guiiijy</a>",58,750,0.07733333333333334
275699,"<a href=""https://warpcast.com/huiojhy"" target=""_blank"">huiojhy</a>",43,555,0.07747747747747748
514295,"<a href=""https://warpcast.com/ddc0d1"" target=""_blank"">ddc0d1</a>",41,529,0.07750472589792061
16394,"<a href=""https://warpcast.com/jeix15"" target=""_blank"">jeix15</a>",4,51,0.0784313725490196
508687,"<a href=""https://warpcast.com/rogir"" target=""_blank"">rogir</a>",18,229,0.07860262008733625
479645,"<a href=""https://warpcast.com/konstantikkov"" target=""_blank"">konstantikkov</a>",3,38,0.07894736842105263
507515,"<a href=""https://warpcast.com/dyirbgje"" target=""_blank"">dyirbgje</a>",44,555,0.07927927927927927
480877,"<a href=""https://warpcast.com/rudraa"" target=""_blank"">rudraa</a>",5,63,0.07936507936507936
322579,"<a href=""https://warpcast.com/olapa"" target=""_blank"">olapa</a>",11,138,0.07971014492753623
275199,"<a href=""https://warpcast.com/gyubvfy"" target=""_blank"">gyubvfy</a>",45,563,0.07992895204262877
543512,"<a href=""https://warpcast.com/gregory23"" target=""_blank"">gregory23</a>",2,25,0.08
27381,"<a href=""https://warpcast.com/pkhemapet.eth"" target=""_blank"">pkhemapet.eth</a>",2,25,0.08
541398,"<a href=""https://warpcast.com/gy28943"" target=""_blank"">gy28943</a>",2,25,0.08
334354,"<a href=""https://warpcast.com/juswagagard"" target=""_blank"">juswagagard</a>",2,25,0.08
539991,"<a href=""https://warpcast.com/valeb"" target=""_blank"">valeb</a>",2,25,0.08
331768,"<a href=""https://warpcast.com/0xrichunter"" target=""_blank"">0xrichunter</a>",2,25,0.08
541349,"<a href=""https://warpcast.com/elioskdl"" target=""_blank"">elioskdl</a>",2,25,0.08
549592,"<a href=""https://warpcast.com/pindanwaly"" target=""_blank"">pindanwaly</a>",2,25,0.08
513603,"<a href=""https://warpcast.com/lala508"" target=""_blank"">lala508</a>",4,50,0.08
539791,"<a href=""https://warpcast.com/lucay"" target=""_blank"">lucay</a>",2,25,0.08
546654,"<a href=""https://warpcast.com/ilcteyf"" target=""_blank"">ilcteyf</a>",2,25,0.08
500652,"<a href=""https://warpcast.com/gentlemen"" target=""_blank"">gentlemen</a>",15,187,0.08021390374331551
261418,"<a href=""https://warpcast.com/makqoieid"" target=""_blank"">makqoieid</a>",54,673,0.08023774145616643
548585,"<a href=""https://warpcast.com/anxels"" target=""_blank"">anxels</a>",5,62,0.08064516129032258
530228,"<a href=""https://warpcast.com/googewasmyidea"" target=""_blank"">googewasmyidea</a>",10,124,0.08064516129032258
503354,"<a href=""https://warpcast.com/lorelei-iris"" target=""_blank"">lorelei-iris</a>",5,62,0.08064516129032258
313214,"<a href=""https://warpcast.com/wagmi42069"" target=""_blank"">wagmi42069</a>",24,297,0.08080808080808081
395221,"<a href=""https://warpcast.com/okamii"" target=""_blank"">okamii</a>",3,37,0.08108108108108109
563028,"<a href=""https://warpcast.com/babakartal59"" target=""_blank"">babakartal59</a>",3,37,0.08108108108108109
560629,"<a href=""https://warpcast.com/angelbtc777"" target=""_blank"">angelbtc777</a>",3,37,0.08108108108108109
512263,"<a href=""https://warpcast.com/sahelahmadi"" target=""_blank"">sahelahmadi</a>",3,37,0.08108108108108109
518389,"<a href=""https://warpcast.com/peru"" target=""_blank"">peru</a>",22,271,0.08118081180811808
562854,"<a href=""https://warpcast.com/amanullah001"" target=""_blank"">amanullah001</a>",14,172,0.08139534883720931
387974,"<a href=""https://warpcast.com/gabrielle115"" target=""_blank"">gabrielle115</a>",7,86,0.08139534883720931
512778,"<a href=""https://warpcast.com/parmigiano"" target=""_blank"">parmigiano</a>",4,49,0.08163265306122448
375968,"<a href=""https://warpcast.com/rajratan"" target=""_blank"">rajratan</a>",8,98,0.08163265306122448
504503,"<a href=""https://warpcast.com/technician"" target=""_blank"">technician</a>",16,195,0.08205128205128205
532263,"<a href=""https://warpcast.com/tomaszeth"" target=""_blank"">tomaszeth</a>",6,73,0.0821917808219178
532257,"<a href=""https://warpcast.com/elodieeth"" target=""_blank"">elodieeth</a>",6,73,0.0821917808219178
532217,"<a href=""https://warpcast.com/mullereth"" target=""_blank"">mullereth</a>",6,73,0.0821917808219178
261576,"<a href=""https://warpcast.com/mmakaka"" target=""_blank"">mmakaka</a>",81,983,0.08240081383519837
258337,"<a href=""https://warpcast.com/xczbimskuy"" target=""_blank"">xczbimskuy</a>",10,121,0.08264462809917356
545821,"<a href=""https://warpcast.com/chelsy"" target=""_blank"">chelsy</a>",6,72,0.08333333333333333
542842,"<a href=""https://warpcast.com/thisbe"" target=""_blank"">thisbe</a>",2,24,0.08333333333333333
474841,"<a href=""https://warpcast.com/syeriicantiks"" target=""_blank"">syeriicantiks</a>",7,84,0.08333333333333333
511312,"<a href=""https://warpcast.com/the-hunting"" target=""_blank"">the-hunting</a>",4,48,0.08333333333333333
542094,"<a href=""https://warpcast.com/onilasla"" target=""_blank"">onilasla</a>",3,36,0.08333333333333333
546036,"<a href=""https://warpcast.com/zarasd"" target=""_blank"">zarasd</a>",2,24,0.08333333333333333
541488,"<a href=""https://warpcast.com/eulaliego"" target=""_blank"">eulaliego</a>",2,24,0.08333333333333333
574018,"<a href=""https://warpcast.com/maomao102365"" target=""_blank"">maomao102365</a>",2,24,0.08333333333333333
543679,"<a href=""https://warpcast.com/democr"" target=""_blank"">democr</a>",2,24,0.08333333333333333
447279,"<a href=""https://warpcast.com/xcurm"" target=""_blank"">xcurm</a>",5,60,0.08333333333333333
545825,"<a href=""https://warpcast.com/cyprianwa"" target=""_blank"">cyprianwa</a>",2,24,0.08333333333333333
541346,"<a href=""https://warpcast.com/lb15378"" target=""_blank"">lb15378</a>",2,24,0.08333333333333333
539504,"<a href=""https://warpcast.com/md751175"" target=""_blank"">md751175</a>",2,24,0.08333333333333333
576498,"<a href=""https://warpcast.com/lixiang2024"" target=""_blank"">lixiang2024</a>",2,24,0.08333333333333333
478103,"<a href=""https://warpcast.com/blackmambo"" target=""_blank"">blackmambo</a>",7,84,0.08333333333333333
541275,"<a href=""https://warpcast.com/fe7750"" target=""_blank"">fe7750</a>",2,24,0.08333333333333333
545957,"<a href=""https://warpcast.com/altheasde"" target=""_blank"">altheasde</a>",2,24,0.08333333333333333
536380,"<a href=""https://warpcast.com/cykosys187"" target=""_blank"">cykosys187</a>",2,24,0.08333333333333333
509016,"<a href=""https://warpcast.com/mamun638"" target=""_blank"">mamun638</a>",4,48,0.08333333333333333
570047,"<a href=""https://warpcast.com/jamesrain"" target=""_blank"">jamesrain</a>",5,60,0.08333333333333333
530650,"<a href=""https://warpcast.com/ineed2p"" target=""_blank"">ineed2p</a>",9,108,0.08333333333333333
529486,"<a href=""https://warpcast.com/abdullahkhan9"" target=""_blank"">abdullahkhan9</a>",2,24,0.08333333333333333
8304,"<a href=""https://warpcast.com/healthbot"" target=""_blank"">healthbot</a>",14,167,0.08383233532934131
458655,"<a href=""https://warpcast.com/monice"" target=""_blank"">monice</a>",33,393,0.08396946564885496
507060,"<a href=""https://warpcast.com/gujrkoru"" target=""_blank"">gujrkoru</a>",49,583,0.08404802744425385
530665,"<a href=""https://warpcast.com/fatbatman"" target=""_blank"">fatbatman</a>",9,107,0.08411214953271028
261488,"<a href=""https://warpcast.com/mkakkaak19"" target=""_blank"">mkakkaak19</a>",60,707,0.08486562942008487
472516,"<a href=""https://warpcast.com/hank68"" target=""_blank"">hank68</a>",40,471,0.08492569002123142
484347,"<a href=""https://warpcast.com/stylerise"" target=""_blank"">stylerise</a>",13,153,0.08496732026143791
488265,"<a href=""https://warpcast.com/umber"" target=""_blank"">umber</a>",8,94,0.0851063829787234
507087,"<a href=""https://warpcast.com/koiksir"" target=""_blank"">koiksir</a>",51,598,0.08528428093645485
534497,"<a href=""https://warpcast.com/faysal11"" target=""_blank"">faysal11</a>",76,891,0.08529741863075196
440087,"<a href=""https://warpcast.com/saesong"" target=""_blank"">saesong</a>",7,82,0.08536585365853659
511237,"<a href=""https://warpcast.com/gommies"" target=""_blank"">gommies</a>",3,35,0.08571428571428572
544985,"<a href=""https://warpcast.com/muntasirmalek"" target=""_blank"">muntasirmalek</a>",3,35,0.08571428571428572
326179,"<a href=""https://warpcast.com/thethemit"" target=""_blank"">thethemit</a>",3,35,0.08571428571428572
552122,"<a href=""https://warpcast.com/zhiliang"" target=""_blank"">zhiliang</a>",3,35,0.08571428571428572
444925,"<a href=""https://warpcast.com/tuce"" target=""_blank"">tuce</a>",11,128,0.0859375
507044,"<a href=""https://warpcast.com/kiokyi"" target=""_blank"">kiokyi</a>",48,557,0.08617594254937164
507131,"<a href=""https://warpcast.com/koirhk"" target=""_blank"">koirhk</a>",31,359,0.08635097493036212
541100,"<a href=""https://warpcast.com/solene"" target=""_blank"">solene</a>",2,23,0.08695652173913043
541338,"<a href=""https://warpcast.com/yr064544"" target=""_blank"">yr064544</a>",2,23,0.08695652173913043
530106,"<a href=""https://warpcast.com/vanshs"" target=""_blank"">vanshs</a>",2,23,0.08695652173913043
264714,"<a href=""https://warpcast.com/0day"" target=""_blank"">0day</a>",4,46,0.08695652173913043
562751,"<a href=""https://warpcast.com/btcmaster"" target=""_blank"">btcmaster</a>",4,46,0.08695652173913043
539200,"<a href=""https://warpcast.com/donaldd"" target=""_blank"">donaldd</a>",4,46,0.08695652173913043
430082,"<a href=""https://warpcast.com/0xabir"" target=""_blank"">0xabir</a>",2,23,0.08695652173913043
473527,"<a href=""https://warpcast.com/hampaslupa"" target=""_blank"">hampaslupa</a>",2,23,0.08695652173913043
566383,"<a href=""https://warpcast.com/solamideeth"" target=""_blank"">solamideeth</a>",2,23,0.08695652173913043
282868,"<a href=""https://warpcast.com/faw"" target=""_blank"">faw</a>",6,69,0.08695652173913043
534608,"<a href=""https://warpcast.com/starpuncher"" target=""_blank"">starpuncher</a>",2,23,0.08695652173913043
545845,"<a href=""https://warpcast.com/cdceina"" target=""_blank"">cdceina</a>",2,23,0.08695652173913043
521901,"<a href=""https://warpcast.com/yuanshun1987"" target=""_blank"">yuanshun1987</a>",2,23,0.08695652173913043
541514,"<a href=""https://warpcast.com/lucianhgs"" target=""_blank"">lucianhgs</a>",2,23,0.08695652173913043
578544,"<a href=""https://warpcast.com/gamzeazmaini"" target=""_blank"">gamzeazmaini</a>",2,23,0.08695652173913043
452688,"<a href=""https://warpcast.com/bleedinggums"" target=""_blank"">bleedinggums</a>",2,23,0.08695652173913043
252120,"<a href=""https://warpcast.com/crpb"" target=""_blank"">crpb</a>",2,23,0.08695652173913043
521588,"<a href=""https://warpcast.com/roseee"" target=""_blank"">roseee</a>",15,171,0.08771929824561403
560720,"<a href=""https://warpcast.com/illia004"" target=""_blank"">illia004</a>",8,91,0.08791208791208792
517644,"<a href=""https://warpcast.com/spinky"" target=""_blank"">spinky</a>",71,807,0.08798017348203221
524531,"<a href=""https://warpcast.com/yanyanlin"" target=""_blank"">yanyanlin</a>",3,34,0.08823529411764706
286829,"<a href=""https://warpcast.com/mahin109"" target=""_blank"">mahin109</a>",3,34,0.08823529411764706
542931,"<a href=""https://warpcast.com/tarqui"" target=""_blank"">tarqui</a>",3,34,0.08823529411764706
575046,"<a href=""https://warpcast.com/nodiff"" target=""_blank"">nodiff</a>",3,34,0.08823529411764706
261468,"<a href=""https://warpcast.com/koooooook"" target=""_blank"">koooooook</a>",63,711,0.08860759493670886
255900,"<a href=""https://warpcast.com/memansz"" target=""_blank"">memansz</a>",21,237,0.08860759493670886
517943,"<a href=""https://warpcast.com/aylarcrypto"" target=""_blank"">aylarcrypto</a>",7,79,0.08860759493670886
272406,"<a href=""https://warpcast.com/guttyb"" target=""_blank"">guttyb</a>",55,620,0.08870967741935484
267041,"<a href=""https://warpcast.com/gyuhgy"" target=""_blank"">gyuhgy</a>",48,541,0.08872458410351201
